"","Participant","Day","Block","Pnum","Problem","Base","Height","Answer","Practice","Trained","Seen","Time","Correct","ComputeTimeout","InputTimeout","ComputeDuration","InputDuration","FeedbackDuration","BlankDuration","BackspaceCount","Input","Interference4","InterDist4","Interference8","InterDist8","TotalSolved","Phase","Likelihood1","Likelihood2","Likelihood3","CountPhase","AllExpose","ExactSpacing","D1RT","LIK1","LIK2","LIK3","CNTPHS","PHS","allPHS","allCNTPHS","Experiment_Instance","Day_Trial","Milli_sec","Cumulative_Time","Time_Stamp_v2","ID","Instances","TrialTimeSec","TrialTimeMin_diff","TrialTimeSec_sumDiff","TrialTimeSec_sumDiffneg75","T","N","c","s","InvLogTime_diff","CumAveInvLogTime_diff","CumAveInvLogTime_diff_lag1"
"414",2,2,1,4,"10$6=45",10,6,45,0,4,25,7984,0,0,0,1775,2956,2500,750,0,38,0,0,0,0,414,1,1,0,0,1,0,0,636,1.8e-34,1.21e-12,1,23,3,3,23,414,4,7984,261745219,261745.219,"10$6=45",26,260772.179,260268.071,6512811.144,0.00216804726374176,260512.381240189,25,0.1,0.1,0.0801958198094664,0.295692872447411,0.304312754552929
"415",2,2,1,5,"8$3=21",8,3,21,0,32,12,6279,1,0,0,2602,926,2001,750,0,21,0,0,0,0,415,2,0,1,0,1,0,0,662,3.53e-08,0.152302557,0.847697407,4,3,3,4,415,5,6279,261751498,261751.498,"8$3=21",13,261373.361,259364.584,3123470.71,0.00104133555152479,260288.134453246,12,0.1,0.1,0.0802181903230044,0.16882174701993,0.176205376744674
"416",2,2,1,6,"7$4=22",7,4,22,0,32,12,9127,1,0,0,5497,872,2004,750,0,22,0,0,0,0,416,2,0,1,0,1,0,0,916,3.11e-06,0.12723482,0.872762074,4,3,3,4,416,6,9127,261760625,261760.625,"7$4=22",13,261525.205,259432.519,3124458.532,0.00104108885967868,260370.384660923,12,0.1,0.1,0.0802165050972738,0.167916303261263,0.175224619774929
"417",2,2,1,7,"6$3=15",6,3,15,0,8,25,4417,1,0,0,939,725,2000,751,0,15,0,0,0,0,417,3,0,0,1,1,0,0,887,1.58e-36,2.84e-14,1,23,3,3,23,417,7,4417,261765042,261765.042,"6$3=15",26,260244.268,259263.683,6493725.13,0.00217282596676186,259748.763372711,25,0.1,0.1,0.0802206942635464,0.248145324010067,0.254862309199928
"418",2,2,1,8,"11$5=45",11,5,45,0,1,0,5966,1,0,0,1145,2068,2001,750,0,45,0,0,0,0,418,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,418,8,5966,261771008,261771.008,"11$5=45",1,0,NA,0,0,1,0,0.1,0.1,0,0,0
"419",2,2,1,9,"10$3=27",10,3,27,0,1,0,8982,1,0,0,5352,869,2000,755,0,27,0,0,0,0,419,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,419,9,8982,261779990,261779.99,"10$3=27",1,0,NA,0,0,1,0,0.1,0.1,0,0,0
"420",2,2,1,10,"3$3=6",3,3,6,0,16,25,4116,1,0,0,783,577,2000,753,0,6,0,0,0,0,420,3,0,0,1,1,0,0,609,8.73e-36,2.19e-13,1,23,3,3,23,420,10,4116,261784106,261784.106,"3$3=6",26,261576.859,259302.179,6508095.249,0.0021692338269032,260322.591704009,25,0.1,0.1,0.08021973882054,0.206135621250211,0.211172256547398
"421",2,2,1,11,"11$4=38",11,4,38,0,16,25,8798,1,0,0,5078,961,2004,750,0,38,0,0,0,0,421,1,1,0,0,1,0,0,1017,7.9e-21,1.96e-06,0.999998037,16,3,3,16,421,11,8798,261792904,261792.904,"11$4=38",26,261632.26,259334.786,6508961.228,0.00216901748394324,260357.215130483,25,0.1,0.1,0.0802189296670217,0.205814241284346,0.210838053749039
"422",2,2,1,12,"8$6=33",8,6,33,0,16,25,7205,1,0,0,3683,765,2000,755,0,33,0,0,0,0,422,3,0,0,1,1,0,0,2114,3e-19,3.01e-05,0.99996991,17,3,3,17,422,12,7205,261800109,261800.109,"8$6=33",26,261520.898,259288.878,6507548.044,0.00216937035209161,260300.741712458,25,0.1,0.1,0.0802200689231724,0.206694270888727,0.211753238967349
"423",2,2,1,13,"7$5=25",7,5,25,0,8,25,5016,1,0,0,1468,793,2000,752,0,25,0,0,0,0,423,3,0,0,1,1,0,0,620,1.31e-25,1.72e-10,1,16,3,3,16,423,13,5016,261805125,261805.125,"7$5=25",26,261634.798,260332.063,6522395.429,0.0021656600636649,260895.393930432,25,0.1,0.1,0.0801942387734206,0.234181717123556,0.240341216257562
"424",2,2,1,14,"9$6=39",9,6,39,0,32,12,13769,1,0,0,10059,953,2001,751,0,39,0,0,0,0,424,1,1,0,0,1,0,0,1105,9.27e-11,0.001508075,0.998491925,8,3,3,8,424,14,13769,261818894,261818.894,"9$6=39",13,261521.354,259472.899,3124842.988,0.00104099266002455,260402.460449388,12,0.1,0.1,0.0802155036557224,0.168374563403834,0.175721151716177
"425",2,2,1,15,"7$3=18",7,3,18,0,4,25,6081,1,0,0,2468,856,2003,751,0,18,0,0,0,0,425,3,0,0,1,1,0,0,730,1.06e-33,2.58e-12,1,22,3,3,22,425,15,6081,261824975,261824.975,"7$3=18",26,261684.382,260879.014,6531418.774,0.00216341383944984,261256.58864602,25,0.1,0.1,0.0801807437495036,0.26443331945854,0.271803422486901
"426",2,2,1,16,"7$6=27",7,6,27,0,1,0,9959,0,0,0,5842,861,2500,753,0,28,0,0,0,0,426,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,426,16,9959,261834934,261834.934,"7$6=27",1,0,NA,0,0,1,0,0.1,0.1,0,0,0
"427",2,2,1,17,"9$5=35",9,5,35,0,16,25,4567,1,0,0,880,922,2005,755,0,35,0,0,0,0,427,3,0,0,1,1,0,0,802,7.09e-34,1.45e-12,1,23,3,3,23,427,17,4567,261839501,261839.501,"9$5=35",26,261650.131,259368.591,6509744.345,0.00216882170492342,260388.550336649,25,0.1,0.1,0.0802180909093713,0.206111004642042,0.211146721191349
"428",2,2,1,18,"8$4=26",8,4,26,0,4,25,5523,0,0,0,1337,930,2500,754,0,28,0,0,0,0,428,3,0,0,1,1,0,0,808,1.23e-31,8.22e-11,1,23,3,3,23,428,18,5523,261845024,261845.024,"8$4=26",26,259820.959,259339.385,6489602.052,0.00217385990686231,259584.022411873,25,0.1,0.1,0.0802188155508115,0.299327615978866,0.308091967995988
"429",2,2,1,19,"10$4=34",10,4,34,0,8,25,13241,1,0,0,7878,2605,2005,750,2,34,0,0,0,0,429,1,1,0,0,1,0,0,1393,3.54e-17,2.59e-05,0.999974065,12,3,3,12,429,19,13241,261858265,261858.265,"10$4=34",26,261706.491,260394.544,6524115.803,0.00216523181603244,260964.19898389,25,0.1,0.1,0.0801926955043679,0.234164807370192,0.240323691844825
"430",2,2,1,20,"5$4=14",5,4,14,0,1,0,10369,0,0,0,6337,771,2501,754,0,15,0,0,0,0,430,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,430,20,10369,261868634,261868.634,"5$4=14",1,0,NA,0,0,1,0,0.1,0.1,0,0,0
"431",2,2,1,21,"11$6=51",11,6,51,0,8,26,4550,1,0,0,977,818,2001,752,0,51,0,0,0,0,431,3,0,0,1,2,0,0,0,0,0,0,0,0,3,23,431,21,4550,261873184,261873.184,"11$6=51",27,260364.998,135.949000000022,6496825.876,0.0272890950425765,20809.3342245019,26,0.1,0.1,0.202754319794152,0.246429346940196,0.248109155676582
"432",2,2,1,22,"10$5=40",10,5,40,0,32,13,4611,1,0,0,1066,780,2005,754,0,40,0,0,0,0,432,3,0,0,1,2,0,0,0,0,0,0,0,0,3,9,432,22,4611,261877795,261877.795,"10$5=40",14,261676.035,146.034000000014,3126304.965,0.0248451888567233,11051.7110402642,13,0.1,0.1,0.199908746281954,0.170136068502018,0.167845862518946
"433",2,2,1,23,"6$5=20",6,5,20,0,4,26,4797,1,0,0,1460,582,2000,751,0,20,0,0,0,0,433,3,0,0,1,2,0,0,0,0,0,0,0,0,3,23,433,23,4797,261882592,261882.592,"6$5=20",27,260383.731,155.627999999997,6503214.182,0.0248656949438946,22847.6866351818,26,0.1,0.1,0.197441774880942,0.292315723929286,0.295964721969607
"434",2,2,1,24,"10$6=45",10,6,45,0,4,26,20525,1,0,0,16909,862,2000,750,0,45,0,0,0,0,434,1,0.137259021,0.862740979,0,2,0,0,0,0,0,0,0,0,3,23,434,24,20525,261903117,261903.117,"10$6=45",27,260930.077,157.897999999986,6516916.492,0.0246171233814031,23090.9814035884,26,0.1,0.1,0.196888446748618,0.292033449273382,0.295692872447411
"435",2,2,1,25,"8$3=21",8,3,21,0,32,13,7083,1,0,0,3635,689,2004,753,0,21,0,0,0,0,435,2,0,0.215484624,0.784515376,2,0,0,0,0,0,0,0,0,3,4,435,25,7083,261910200,261910.2,"8$3=21",14,261532.063,158.702000000019,3125533.836,0.0234055659561139,11733.87211626,13,0.1,0.1,0.196695073906988,0.170812698940434,0.16882174701993
"436",2,2,1,26,"6$3=15",6,3,15,0,8,26,6924,1,0,0,3072,1095,2002,750,0,15,0,0,0,0,436,3,0,0,1,2,0,0,0,0,0,0,0,0,3,23,436,26,6924,261917124,261917.124,"6$3=15",27,260396.35,152.082000000024,6497679.262,0.0252628136887182,22482.9734024136,26,0.1,0.1,0.198328653428815,0.246300262136687,0.248145324010067
"437",2,2,1,27,"7$4=22",7,4,22,0,32,13,7853,1,0,0,4205,890,2004,752,0,22,0,0,0,0,437,2,0,0.215484624,0.784515376,2,0,0,0,0,0,0,0,0,3,4,437,27,7853,261924977,261924.977,"7$4=22",14,261689.557,164.352000000014,3126595.108,0.0228261576114263,12034.0873069186,13,0.1,0.1,0.195372997967853,0.169877495740306,0.167916303261263
"438",2,2,1,28,"11$5=45",11,5,45,0,1,1,5412,1,0,0,1731,925,2004,750,0,45,0,0,0,0,438,2,0.13230365,0.86769635,0,1,0,0,0,0,0,0,0,0,0,0,438,28,5412,261930389,261930.389,"11$5=45",2,159.380999999994,159.380999999994,159.380999999994,0.0222932090968714,159.380999999994,1,0.1,0.1,0.196532807581675,0.0982664037908375,0
"439",2,2,1,29,"11$4=38",11,4,38,0,16,26,17335,1,0,0,13631,938,2004,755,0,38,0,0,0,0,439,1,0.057984687,0.942015313,0,2,0,0,0,0,0,0,0,0,3,16,439,29,17335,261947724,261947.724,"11$4=38",27,261787.08,154.819999999978,6512986.548,0.0249520365071743,22776.9264975879,26,0.1,0.1,0.197641407214653,0.205511543726209,0.205814241284346
"440",2,2,1,30,"8$6=33",8,6,33,0,16,26,5924,1,0,0,2393,778,2000,751,0,33,0,0,0,0,440,3,0,0,1,2,0,0,0,0,0,0,0,0,3,17,440,30,5924,261953648,261953.648,"8$6=33",27,261674.437,153.53899999999,6511540.058,0.0250948166189706,22645.7945489121,26,0.1,0.1,0.197960849190988,0.206370810825848,0.206694270888727
"441",2,2,1,31,"3$3=6",3,3,6,0,16,26,3999,1,0,0,662,578,2001,753,0,6,0,0,0,0,441,3,0,0,1,2,0,0,0,0,0,0,0,0,3,23,441,31,3999,261957647,261957.647,"3$3=6",27,261750.4,173.540999999997,6512607.315,0.0230826952375509,24625.5554791555,26,0.1,0.1,0.193350442280162,0.205662096103173,0.206135621250211
"442",2,2,1,32,"10$3=27",10,3,27,0,1,1,5435,1,0,0,1644,1036,2000,755,0,27,0,0,0,0,442,2,0.073209122,0.926790878,0,1,0,0,0,0,0,0,0,0,0,0,442,32,5435,261963082,261963.082,"10$3=27",2,183.092000000004,183.092000000004,183.092000000004,0.0200908343769146,183.092000000004,1,0.1,0.1,0.191397590764043,0.0956987953820214,0
"443",2,2,1,33,"7$3=18",7,3,18,0,4,26,7308,1,0,0,3733,809,2003,754,0,18,0,0,0,0,443,3,0,0,1,2,0,0,0,0,0,0,0,0,3,22,443,33,7308,261970390,261970.39,"7$3=18",27,261829.797,145.415000000008,6535199.564,0.026042993493547,21839.1688266766,26,0.1,0.1,0.200075531658201,0.262049697688157,0.26443331945854
"444",2,2,1,34,"9$6=39",9,6,39,0,32,13,11251,1,0,0,7308,1190,2000,751,0,39,0,0,0,0,444,1,0.01933443,0.98066557,0,2,0,0,0,0,0,0,0,0,3,8,444,34,11251,261981641,261981.641,"9$6=39",14,261684.101,162.747000000003,3126958.699,0.0229870043066542,11949.8442653921,13,0.1,0.1,0.195742161869668,0.170329391865679,0.168374563403834
"445",2,2,1,35,"7$6=27",7,6,27,0,1,1,11235,1,0,0,7466,1017,2001,751,0,27,0,0,0,0,445,1,0.809468279,0.190531721,0,2,0,0,0,0,0,0,0,0,0,0,445,35,11235,261992876,261992.876,"7$6=27",2,157.941999999981,157.941999999981,157.941999999981,0.0224453703226373,157.941999999981,1,0.1,0.1,0.196877829287628,0.0984389146438142,0
"446",2,2,1,36,"7$5=25",7,5,25,0,8,26,4289,1,0,0,781,752,2003,750,0,25,0,0,0,0,446,3,0,0,1,2,0,0,0,0,0,0,0,0,3,16,446,36,4289,261997165,261997.165,"7$5=25",27,261826.838,192.040000000008,6527388.469,0.0215490377262819,26397.3408281194,26,0.1,0.1,0.189689999163725,0.232533875717637,0.234181717123556
"447",2,2,1,37,"10$4=34",10,4,34,0,8,26,15140,1,0,0,11499,885,2000,751,0,34,0,0,0,0,447,1,0.354390035,0.645609965,0,2,0,0,0,0,0,0,0,0,3,12,447,37,15140,262012305,262012.305,"10$4=34",27,261860.531,154.039999999979,6528120.843,0.0250347320530264,22714.6156509372,26,0.1,0.1,0.197835481492568,0.232819276782132,0.234164807370192
"448",2,2,1,38,"8$4=26",8,4,26,0,4,26,5483,0,0,0,1275,952,2503,750,0,28,0,0,0,0,448,3,0,0,1,2,0,0,0,0,0,0,0,0,3,23,448,38,5483,262017788,262017.788,"8$4=26",27,259993.723,172.763999999996,6494093.916,0.0231578280348023,24528.1477742572,26,0.1,0.1,0.193515748621985,0.295408657928611,0.299327615978866
"449",2,2,1,39,"9$5=35",9,5,35,0,16,26,4366,1,0,0,764,849,2000,751,0,35,0,0,0,0,449,3,0,0,1,2,0,0,0,0,0,0,0,0,3,23,449,39,4366,262022154,262022.154,"9$5=35",27,261832.784,182.65300000002,6514493.323,0.0222947205988143,25499.8312566555,26,0.1,0.1,0.19148428254402,0.205569274193967,0.206111004642042
"450",2,2,1,40,"5$4=14",5,4,14,0,1,1,6308,1,0,0,2771,781,2000,750,0,14,0,0,0,0,450,2,0.09939929,0.90060071,0,1,0,0,0,0,0,0,0,0,0,0,450,40,6308,262028462,262028.462,"5$4=14",2,159.828000000009,159.828000000009,159.828000000009,0.0222464312219134,159.828000000009,1,0.1,0.1,0.196426500191172,0.098213250095586,0
"451",2,2,2,1,"11$6=51",11,6,51,0,8,27,5613,1,0,0,1849,1004,2003,754,0,51,0,0,0,0,451,3,0,0,1,3,0,0,0,0,0,0,0,0,3,23,451,41,5613,262034075,262034.075,"11$6=51",28,260525.889,160.891000000003,6501169.933,0.0382904301481405,14945.0632886776,27,0.1,0.1,0.196175320538083,0.244634560282978,0.246429346940196
"452",2,2,2,2,"11$5=45",11,5,45,0,1,2,5085,1,0,0,1384,945,2004,750,0,45,0,0,0,0,452,2,0.016811819,0.98317746,1.07e-05,2,0,0,0,0,0,0,0,0,0,0,452,42,5085,262039160,262039.16,"11$5=45",3,268.152000000002,108.771000000008,376.92300000001,0.0447812071598324,162.480977496537,2,0.1,0.1,0.212137288178913,0.136223365253529,0.0982664037908375
"453",2,2,2,3,"6$3=15",6,3,15,0,8,27,5165,0,0,0,760,1145,2503,754,0,18,0,0,0,0,453,3,0,0,1,3,0,0,0,0,0,0,0,0,3,23,453,43,5165,262044325,262044.325,"6$3=15",28,260523.551,127.201000000001,6501113.689,0.0432102788779187,13237.2862774526,27,0.1,0.1,0.205469037226166,0.244842004104168,0.246300262136687
"454",2,2,2,4,"10$4=34",10,4,34,0,8,27,6536,1,0,0,2603,1175,2001,754,0,34,0,0,0,0,454,2,0.046815226,0.953184307,4.66e-07,1,0,0,0,0,0,0,0,0,3,12,454,44,6536,262050861,262050.861,"10$4=34",28,261899.087,38.5560000000114,6529161.855,0.0861361543453622,6633.32809388464,27,0.1,0.1,0.268799891999714,0.234104298754188,0.232819276782132
"455",2,2,2,5,"10$6=45",10,6,45,0,4,27,7957,0,0,0,3869,833,2502,750,0,49,0,0,0,0,455,2,0.03526243,0.964730433,7.14e-06,1,0,0,0,0,0,0,0,0,3,23,455,45,7957,262058818,262058.818,"10$6=45",28,261085.778,155.701000000001,6521120.419,0.0382722849367068,14964.1875821686,27,0.1,0.1,0.197423808794956,0.288654533542009,0.292033449273382
"456",2,2,2,6,"7$5=25",7,5,25,0,8,27,4601,1,0,0,808,1038,2000,752,0,25,0,0,0,0,456,3,0,0,1,3,0,0,0,0,0,0,0,0,3,16,456,46,4601,262063419,262063.419,"7$5=25",28,261893.092,66.2539999999863,6529177.327,0.0607465344382379,9416.38024788472,27,0.1,0.1,0.236199751329111,0.232664799846618,0.232533875717637
"457",2,2,2,7,"7$4=22",7,4,22,0,32,14,6235,1,0,0,2172,1305,2004,751,0,22,0,0,0,0,457,2,0,0.045085615,0.954914385,3,0,0,0,0,0,0,0,0,3,4,457,47,6235,262069654,262069.654,"7$4=22",15,261834.234,144.676999999996,3128620.586,0.0385794715480541,7226.90113846472,14,0.1,0.1,0.200275660623419,0.171904040065846,0.169877495740306
"458",2,2,2,8,"5$4=14",5,4,14,0,1,2,6515,1,0,0,1321,2438,2004,750,0,14,0,0,0,0,458,3,0.006392913,0.467745568,0.525861519,1,0,0,0,0,0,0,0,0,0,0,458,48,6515,262076169,262076.169,"5$4=14",3,207.535000000003,47.7069999999949,255.241999999998,0.0733774568423623,87.5426306762388,2,0.1,0.1,0.255069983146707,0.150498827779293,0.098213250095586
"459",2,2,2,9,"7$6=27",7,6,27,0,1,2,9106,0,0,0,3168,2681,2504,750,0,29,0,0,0,0,459,2,0.320894164,0.678727972,0.000377864,1,0,0,0,0,0,0,0,0,0,0,459,49,9106,262085275,262085.275,"7$6=27",3,250.340999999986,92.3990000000049,342.739999999991,0.0494435680857736,143.155169858481,2,0.1,0.1,0.219533634018204,0.138803821101944,0.0984389146438142
"460",2,2,2,10,"11$4=38",11,4,38,0,16,27,5071,1,0,0,1211,1105,2001,751,0,38,0,0,0,0,460,2,0.004052723,0.548362461,0.447584816,1,0,0,0,0,0,0,0,0,3,16,460,50,5071,262090346,262090.346,"11$4=38",28,261929.702,142.622000000003,6516837.342,0.0403595551271789,14184.7264116828,27,0.1,0.1,0.200840406063378,0.205344717381108,0.205511543726209
"461",2,2,2,11,"10$5=40",10,5,40,0,32,14,4559,1,0,0,1065,737,2003,750,0,40,0,0,0,0,461,3,0,0,1,3,0,0,0,0,0,0,0,0,3,9,461,51,4559,262094905,262094.905,"10$5=40",15,261893.145,217.109999999986,3129344.505,0.0307413413826517,9087.63129174685,14,0.1,0.1,0.185430822496459,0.171155718768314,0.170136068502018
"462",2,2,2,12,"3$3=6",3,3,6,0,16,27,4258,1,0,0,759,745,2000,752,0,6,0,0,0,0,462,3,0,0,1,3,0,0,0,0,0,0,0,0,3,23,462,52,4258,262099163,262099.163,"3$3=6",28,261891.916,141.516000000003,6516428.247,0.039911891872554,14344.9344822427,27,0.1,0.1,0.201149005980695,0.205500914313084,0.205662096103173
"463",2,2,2,13,"9$6=39",9,6,39,0,32,14,5743,1,0,0,1802,1185,2001,750,0,39,0,0,0,0,463,2,0.000487621,0.206995728,0.792516651,1,0,0,0,0,0,0,0,0,3,8,463,53,5743,262104906,262104.906,"9$6=39",15,261807.366,123.264999999985,3128684.409,0.0424500784511655,6562.90655644708,14,0.1,0.1,0.206776084793677,0.172759171394212,0.170329391865679
"464",2,2,2,14,"10$3=27",10,3,27,0,1,2,5379,1,0,0,1487,1137,2000,753,0,27,0,0,0,0,464,2,0.005967289,0.517517874,0.476514837,2,0,0,0,0,0,0,0,0,0,0,464,54,5379,262110285,262110.285,"10$3=27",3,330.295000000013,147.203000000009,477.498000000021,0.0365695485023297,211.82393993578,2,0.1,0.1,0.19959640136472,0.130331330709588,0.0956987953820214
"465",2,2,2,15,"8$4=26",8,4,26,0,4,27,5734,0,0,0,1568,905,2505,754,0,33,0,0,0,0,465,3,0,0,1,3,0,0,0,0,0,0,0,0,3,23,465,55,5734,262116019,262116.019,"8$4=26",28,260091.954,98.2309999999998,6496746.153,0.0491930656756158,11620.581848839,27,0.1,0.1,0.216702650149558,0.292597729079359,0.295408657928611
"466",2,2,2,16,"9$5=35",9,5,35,0,16,27,4776,1,0,0,835,1185,2004,750,0,35,0,0,0,0,466,3,0,0,1,3,0,0,0,0,0,0,0,0,3,23,466,56,4776,262120795,262120.795,"9$5=35",28,261931.425,98.6410000000033,6517156.63,0.0486749753738963,11754.2045528746,27,0.1,0.1,0.216512477817165,0.205960102894795,0.205569274193967
"467",2,2,2,17,"8$3=21",8,3,21,0,32,14,5692,1,0,0,2179,758,2003,750,0,21,0,0,0,0,467,2,0,0.045085615,0.954914385,3,0,0,0,0,0,0,0,0,3,4,467,57,5692,262126487,262126.487,"8$3=21",15,261748.35,216.286999999982,3128561.854,0.0305060464342126,9158.19479098503,14,0.1,0.1,0.185559883940573,0.17179584460711,0.170812698940434
"468",2,2,2,18,"8$6=33",8,6,33,0,16,27,4879,1,0,0,1169,953,2004,750,0,33,0,0,0,0,468,3,0,0,1,3,0,0,0,0,0,0,0,0,3,17,468,58,4879,262131366,262131.366,"8$6=33",28,261852.155,177.718000000023,6516338.444,0.0355909031643017,16093.5971594606,27,0.1,0.1,0.192478787212825,0.205874667125383,0.206370810825848
"469",2,2,2,19,"6$5=20",6,5,20,0,4,27,6579,1,0,0,1071,2754,2000,752,1,20,0,0,0,0,469,3,0,0,1,3,0,0,0,0,0,0,0,0,3,23,469,59,6579,262137945,262137.945,"6$5=20",28,260639.084,255.353000000003,6510108.713,0.0287791092133558,19918.2708804155,27,0.1,0.1,0.180075190409203,0.288307133446426,0.292315723929286
"470",2,2,2,20,"7$3=18",7,3,18,0,4,27,7058,1,0,0,1944,2361,2000,750,0,18,0,0,0,0,470,3,0,0,1,3,0,0,0,0,0,0,0,0,3,22,470,60,7058,262145003,262145.003,"7$3=18",28,262004.41,174.613000000012,6539914.115,0.0361958727900021,15837.270522396,27,0.1,0.1,0.193124026379852,0.259588066570003,0.262049697688157
"471",2,2,2,21,"10$4=34",10,4,34,0,8,28,7314,1,0,0,3452,1102,2003,753,0,34,0,0,0,0,471,2,0.007398491,0.99260053,9.79e-07,2,0,0,0,0,0,0,0,0,3,12,471,61,7314,262152317,262152.317,"10$4=34",29,262000.543,101.455999999976,6532002.623,0.0720961241055555,7988.80240977456,28,0.1,0.1,0.215235890803177,0.233453663997257,0.234104298754188
"472",2,2,2,22,"11$6=51",11,6,51,0,8,28,4894,1,0,0,1164,977,2000,750,0,51,0,0,0,0,472,3,0,0,1,4,0,0,0,0,0,0,0,0,3,23,472,62,4894,262157211,262157.211,"11$6=51",29,260649.025,123.135999999999,6504617.741,0.0544558610977415,10587.8558787174,28,0.1,0.1,0.206819896670643,0.243330606365311,0.244634560282978
"473",2,2,2,23,"6$3=15",6,3,15,0,8,28,4830,1,0,0,1003,1073,2000,752,0,15,0,0,0,0,473,3,0,0,1,4,0,0,0,0,0,0,0,0,3,23,473,63,4830,262162041,262162.041,"6$3=15",29,260641.267,117.716000000015,6504409.737,0.0575480115776258,10014.5594863329,28,0.1,0.1,0.20872015155768,0.243596422981876,0.244842004104168
"474",2,2,2,24,"11$5=45",11,5,45,0,1,3,5075,1,0,0,1409,913,2000,751,0,45,0,0,0,0,474,2,0.002267564,0.997715835,1.66e-05,3,0,0,0,0,0,0,0,0,0,0,474,64,5075,262167116,262167.116,"11$5=45",4,396.107999999978,127.955999999976,760.790999999939,0.0541171003675754,217.066416817329,3,0.1,0.1,0.205224699520304,0.153473698820223,0.136223365253529
"475",2,2,2,25,"7$5=25",7,5,25,0,8,28,4529,1,0,0,931,845,2001,750,0,25,0,0,0,0,475,3,0,0,1,4,0,0,0,0,0,0,0,0,3,16,475,65,4529,262171645,262171.645,"7$5=25",29,262001.318,108.226000000024,6532207.655,0.0647337234577237,8904.85410861188,28,0.1,0.1,0.212358044311505,0.231964566897131,0.232664799846618
"476",2,2,2,26,"10$6=45",10,6,45,0,4,28,6558,0,0,0,2474,825,2501,752,0,49,0,0,0,0,476,2,0.022217687,0.97776974,1.26e-05,2,0,0,0,0,0,0,0,0,3,23,476,66,6558,262178203,262178.203,"10$6=45",29,261205.163,119.38499999998,6524463.199,0.0551930468539018,10453.8051655321,28,0.1,0.1,0.20812229477012,0.285877559791254,0.288654533542009
"477",2,2,2,27,"5$4=14",5,4,14,0,1,3,4905,1,0,0,1411,742,2000,750,0,14,0,0,0,0,477,3,0.000498158,0.229112206,0.770389635,2,0,0,0,0,0,0,0,0,0,0,477,67,4905,262183108,262183.108,"5$4=14",4,314.474000000017,106.939000000013,576.059000000037,0.0662651641552998,165.294908763098,3,0.1,0.1,0.212885541034676,0.166095506093139,0.150498827779293
"478",2,2,2,28,"7$4=22",7,4,22,0,32,15,11820,0,0,0,7543,1022,2500,753,0,24,0,0,0,0,478,2,0,0.012768657,0.987231343,4,0,0,0,0,0,0,0,0,3,4,478,68,11820,262194928,262194.928,"7$4=22",16,261959.508,125.274000000005,3130499.696,0.0532721617122979,5315.07810244222,15,0.1,0.1,0.20610185294696,0.174041403370916,0.171904040065846
"479",2,2,2,29,"3$3=6",3,3,6,0,16,28,4186,1,0,0,668,761,2004,751,0,6,0,0,0,0,479,3,0,0,1,4,0,0,0,0,0,0,0,0,3,23,479,69,4186,262199114,262199.114,"3$3=6",29,261991.867,99.9510000000009,6519226.875,0.0610018879198172,9451.23006623721,28,0.1,0.1,0.21591216677324,0.205859923018607,0.205500914313084
"480",2,2,2,30,"11$4=38",11,4,38,0,16,28,8441,1,0,0,4778,910,2000,751,0,38,0,0,0,0,480,2,0.000227881,0.240903864,0.758868255,2,0,0,0,0,0,0,0,0,3,16,480,70,8441,262207555,262207.555,"11$4=38",29,262046.911,117.209000000003,6520119.194,0.056573441888348,10194.9218239143,28,0.1,0.1,0.208904095255851,0.205467454549202,0.205344717381108
"481",2,2,2,31,"10$5=40",10,5,40,0,32,15,4576,1,0,0,1067,753,2002,752,0,40,0,0,0,0,481,3,0,0,1,4,0,0,0,0,0,0,0,0,3,9,481,71,4576,262212131,262212.131,"10$5=40",16,262010.371,117.225999999995,3131102.895,0.0516445739429329,5488.29487193252,15,0.1,0.1,0.208897909664866,0.173514605699349,0.171155718768314
"482",2,2,2,32,"7$6=27",7,6,27,0,1,3,8287,0,0,0,4130,903,2501,750,0,28,0,0,0,0,482,2,0.138476428,0.85651971,0.005003862,2,0,0,0,0,0,0,0,0,0,0,482,72,8287,262220418,262220.418,"7$6=27",4,385.483999999997,135.143000000011,748.169000000024,0.0537927475960447,217.955683951562,3,0.1,0.1,0.202994247342327,0.15485142766204,0.138803821101944
"483",2,2,2,33,"10$3=27",10,3,27,0,1,3,5366,1,0,0,1774,840,2000,750,0,27,0,0,0,0,483,3,0.00053184,0.282913318,0.716554842,1,0,0,0,0,0,0,0,0,0,0,483,73,5366,262225784,262225.784,"10$3=27",4,445.793999999994,115.498999999982,823.994999999966,0.0540159999458752,220.289813347961,3,0.1,0.1,0.209532720335307,0.150131678116018,0.130331330709588
"484",2,2,2,34,"9$5=35",9,5,35,0,16,28,4512,1,0,0,776,981,2003,750,0,35,0,0,0,0,484,3,0,0,1,4,0,0,0,0,0,0,0,0,3,23,484,74,4512,262230296,262230.296,"9$5=35",29,262040.926,109.50099999996,6520222.658,0.0613340508704861,9398.1637325955,28,0.1,0.1,0.211843992979634,0.206162995656342,0.205960102894795
